sample_id,z,y
3046074,0,0.7360874288291452
3477433,0,0.5777740586337783
1115758,0,0.452275610939952
3136593,0,1.0859339889315887
3452350,1,0.7120213499218482
2867255,0,0.5620487169644084
1727882,1,0.5504704913619699
2106687,1,0.7012142691723973
574973,1,0.45753014744000275
1456582,0,0.6177475891426601
1538826,0,0.6885286458189607
3248106,1,0.697052745699196
2573371,1,1.1409876890966435
3367148,0,0.6728391478206052
3697335,1,0.32691812148064964
491722,0,0.6729018872828573
1078526,1,0.5565229313770992
255255,1,0.6812899946360309
2978247,0,0.3731562872018659
945242,1,0.9900818772404543
463427,0,0.8081080826727203
3506016,0,0.5548878544127147
376380,0,0.6342093986022153
1505578,0,0.44796641833360085
1034035,1,0.4440054974791763
1321685,1,0.39206640184426733
3008209,0,0.4004232070180266
1730795,1,0.6062988374067351
1663837,1,0.6767073863070767
1306658,1,0.461797941167691
3801300,0,0.7313967890098396
383541,1,0.5504153098591867
3363714,1,0.675698716852865
2558645,1,0.7672517981580215
3692762,1,0.538015943422376
3394141,0,0.778913254022891
2153645,0,0.8657347175608437
3524977,1,0.6889139986646446
1368094,0,0.6392505133246846
2009017,1,0.5802424586421385
3442435,0,0.5755640153088953
1009164,1,0.8598865839449363
823202,1,0.6588386935972724
3105303,1,0.6586634640803204
3427903,0,0.7153112784646156
675775,1,0.337977736537344
3869096,1,0.9229039872910267
3065923,0,0.4705816738307611
218764,0,0.5336074904407632
2872458,1,0.6943705742273193
1594733,0,0.39010922675426385
1695651,1,0.4770756302244149
3146447,0,0.8326411985432343
550450,0,0.7002963626825283
3511427,0,0.7639141372490752
2820370,1,0.8024513741962309
2402250,1,0.7589501179189657
960080,1,0.5470961793665987
883992,0,0.6984379552366775
2442543,0,0.41363971975618175
741674,0,0.5817550855523662
886503,0,0.528229231314482
1195086,1,0.48879534129088675
2519046,1,0.41546782185065323
2571052,0,0.8237969212697638
1989297,1,0.6155670232063979
2893634,0,0.5680317004355262
1237063,0,0.5582162937699278
726456,0,0.8287136926238039
1700307,1,0.8060393778771064
2257955,0,0.5863220715554811
706891,0,0.4138702179681001
2833321,0,0.9255174986760837
533892,0,0.3656050625541364
2118759,0,0.4936619398678287
397510,1,0.5125851556581443
219236,1,1.0579695186466487
1457793,1,1.067625055057906
3369829,0,0.5565109757803441
1811875,0,0.9334760995487212
1237831,1,0.9655356618792321
1683509,1,0.5924722593906526
710802,1,0.8600698757927725
2455012,0,0.7105324425101323
1643136,1,0.5563218168237243
1861190,0,0.6399049073026287
1213136,0,0.5998851512194712
3365083,0,0.49954960919518365
1973506,1,0.5534558783665653
2589551,0,0.382067273982849
1077718,1,0.3692678896644535
2454966,0,0.8171181825356886
1036130,1,0.5204110622346961
1817831,1,0.5059158154581178
3944663,1,0.8059893795609702
2475363,0,0.6551784327609862
1544666,0,0.7911835882247489
2688427,0,0.9967674074617688
1395107,0,0.4752179759194328
1818982,0,0.957470682147276
1016533,0,0.6546199905742975
3804333,1,0.6156216289399339
2544698,1,0.7930384385411698
1405824,0,0.6385207452103765
3268874,1,0.3237135899711067
1238292,1,0.43353057270954765
1589959,1,0.9781606325615808
3543490,1,1.0138433659753467
1862682,1,0.6087427611693459
3458726,1,0.41583459124089217
1395063,1,0.35041845660697185
1964750,0,0.8038154361079939
690540,0,1.0963084942135555
497324,0,0.8302664028814747
1766159,0,0.5142351312265141
2516871,1,0.309705094845233
2594921,0,0.45115969707496395
3548923,1,0.9776046496899053
1759505,1,0.7276528391198628
621280,1,0.8307708682221744
318582,0,0.588453501782087
1368962,1,0.5098264051019448
2875973,1,0.5166880277249833
2969232,0,0.6320186559098501
3857287,0,0.7706295642761829
2163763,0,0.8514117372993437
3053720,1,0.3263743108002224
1231290,0,0.793665089965803
1141994,1,0.4860724144865214
1686809,0,0.26251409367706807
1711428,1,0.8491578095658299
1143361,0,0.41654226217315704
3898704,0,0.40486744969997224
274568,1,0.6309110112838613
1061761,1,0.36626474086657196
904358,1,0.5336739847791563
1470617,0,0.6813363285829359
2512471,1,0.992850925733422
1910940,0,0.384451510517302
950388,0,0.2433445837375709
1911259,0,0.8226249492014577
2689103,1,0.5815561341497494
1105810,1,0.6995332577577072
892996,0,0.921322539886196
2859159,1,0.3929119677077517
1910217,0,0.8078866907113493
3265215,0,0.5242758067881844
2565470,1,0.7073655989246436
436434,0,0.640455585940069
2486504,0,0.7721556997338612
512618,1,0.5913627814165962
3732007,1,0.9520307821605276
1636419,0,0.656277625686094
592458,0,0.9014883584298674
2728424,0,0.5253654364005225
1790227,1,0.09414847133326065
3507991,0,0.6407460074453066
1172273,1,0.6735958567626298
1331642,1,0.9261182883482426
1207144,1,0.8683694066601794
1745879,1,0.5136534023136697
286497,0,0.8652341822153782
3469095,1,0.30377215776021804
1049101,0,1.0328332666891566
2911384,0,0.5390492841297178
2775198,1,0.7515826725910624
730387,0,0.7527670764531923
1993420,1,0.8533656914450822
2469082,0,0.7180609233347005
386631,1,0.9860494126577848
3756294,0,0.6494729317956476
2730618,0,0.8382486343284468
3265083,0,0.979970752100009
2932096,1,0.8498248867797739
1812449,0,0.6272903531159022
700538,0,0.7330277766584266
2777754,1,0.7729064064975998
2205486,1,0.8804392011614983
3028463,1,0.6887630661630711
2914206,1,0.8350529359869916
868788,0,0.7923378550184387
473839,1,0.6298171543520649
3875717,1,0.16850115359372836
3483638,0,0.7074603567138814
2918562,1,0.8735927517714017
868782,0,0.5996482509725682
3124614,0,0.8671265942072883
939173,1,0.44308446638570287
2031314,1,0.7258529494750408
1859729,0,0.7217690905961727
2828367,0,0.7182502394115238
3172272,0,0.7828951365428604
1621316,1,0.45803861131232804
1771315,1,0.5280413285817376
800916,0,0.9121677032267974
3487438,0,0.3597194047599519
1756239,0,0.6114015787085267
814405,0,0.6205060507284434
475119,1,0.7973235276665025
2474945,1,0.5713920857223798
3742000,1,0.5547296040319507
1220376,0,0.952676946103285
3087291,1,0.5934374059504833
2002809,1,0.9096712926620533
1210074,0,0.5912286892307569
2399241,0,0.662177167897361
1099914,0,0.5970723510588534
2526810,0,0.38865054051769965
3657051,0,0.6721280751372333
3191810,1,1.0066293508950594
365283,1,0.7361643342345482
3224929,0,0.61580921902668
872476,1,0.6995475026086939
3064178,0,0.8537877030069293
1669099,1,0.8084524104909391
3228042,0,0.27106428705700447
3332220,0,0.8951637040958428
2412604,1,0.1820629576207471
3435634,0,0.6980489094243969
957920,1,0.5051332999476333
2640979,0,0.759882213601613
2924597,1,0.6127387494022563
3773488,1,0.5765470533915031
1055186,1,0.8666030931854058
204356,1,0.6781564670889122
2849390,1,0.8192130002732972
3126318,0,0.8248180163007206
1334285,0,0.905338855529759
1690003,1,0.5299723940424561
2548584,1,0.8838008348207503
2226315,1,0.5608542771692806
2455946,0,0.3011168804374849
2216205,1,0.47547679521387143
1599504,0,0.8218365415546793
1682104,1,0.8401368841921485
2831128,1,0.8377718523616885
3289685,1,0.4928684515406858
3332459,1,0.44091616143650636
1274080,1,0.71601167670869
628620,1,0.5250301168862193
2181606,0,0.8511256109036844
1605826,0,0.32043112714193167
639101,0,0.5892960781565467
2115586,0,0.44024248967848956
818890,0,0.3517706717020191
2541589,1,0.1884490298539092
1720015,1,0.7867454250281403
1902478,1,0.5600053372090772
2463883,0,0.44902524686123957
2106008,0,0.6667427416346728
3656640,0,0.6841484960734018
2510753,1,0.5286911785235056
367203,0,0.8376351539290304
2219537,0,0.5227436911801192
600851,1,0.639970642382303
1992365,0,0.8741370878955186
2806882,0,0.8551446377643219
802489,0,0.7241709243507879
1436559,0,0.5326723909834048
974646,1,1.0880947623360915
656309,0,0.7779652850962839
3743496,1,0.8409483417734878
2123189,0,0.6724854696972731
3249720,0,0.864035104797593
3522021,0,0.4224360881872643
289294,0,0.9560590504431836
3912893,1,0.9138840237250931
1768984,0,0.8072622391065629
3401954,1,0.4867612460980437
292798,0,0.6369663395859545
2878400,1,0.5233171336758664
3045395,1,0.6060492891538188
2607080,1,0.7622065354034948
2009498,1,0.41674642417435204
645840,0,0.6827658635564389
1874794,0,0.40210408523434504
1029186,1,0.5263272855147222
3786242,1,0.5752398094353215
1739459,0,0.543492536534127
976238,1,0.6486092025947816
3450559,1,0.6685238663438198
2584214,0,0.6916662774358671
3018980,0,0.8403743473506132
297493,1,0.4990657368634116
1524179,0,0.7150125628067545
1430429,0,0.901404724008335
3710376,1,0.5890117933090584
2795078,0,0.5843092010935226
452162,1,0.48883917115735676
1142148,0,0.49298520878780183
2142173,1,0.3390172274415296
2752334,0,0.920019612667998
1588754,1,0.7202618715980269
3950282,1,0.4567954703051281
2724469,1,0.5856535425633581
1534685,1,0.527776626740934
2595761,1,0.8463134231662301
2887269,0,0.5490086364554169
3685904,0,0.818350223402917
474204,1,0.5597912640921157
2610098,0,0.6801805013259365
3426977,0,0.9539727034646868
913497,1,0.6110167157028886
2803385,0,0.42522433343938576
3751490,1,0.6555836191015484
2566611,1,0.6185357265033874
604783,0,1.075678317500464
3697584,1,0.5150564200640306
2723211,1,0.687872679778472
594182,0,0.37228795178256524
2627302,1,0.7992556634317516
1768593,1,0.6375047294089315
1619469,1,0.5064968065386157
1704600,1,0.8338782890453535
960025,0,1.1254060082911708
2936443,0,1.0451832506460275
1992763,0,0.5351664415736131
750159,0,0.7280084101521972
3944923,1,0.5439215469146949
2746055,1,0.6058241453932451
3527884,1,0.6348769900190574
2037292,1,0.5663651038937445
3266125,0,0.53984057685043
2215612,1,0.5170834528344406
3696227,0,0.378795026516503
967572,0,0.6197435122556193
267870,1,0.8555951858030773
3030549,1,0.7602830764833827
2551417,1,0.75542495663498
254811,1,0.8171327717311405
3139855,0,0.5393241574253496
3917199,1,0.7076043830432652
1390856,1,0.3287400447681604
398972,1,0.8722606053574826
1887329,0,0.510388388121959
3032622,1,0.62544157876298
1201778,0,1.0009992418414213
2012189,1,0.7139687329485028
938483,0,0.5324770928031377
3198833,0,0.4451211249413681
1661521,1,0.8347880764498445
2259671,1,0.47060115916380896
2000034,1,1.012753361273048
428525,0,0.7458513825269613
3944577,1,0.3930002655913184
3079530,0,0.778475101257867
1767190,1,0.3052867231243048
879791,0,0.6487375514584324
3915090,1,0.5896221976296866
1639629,0,0.5958746563552454
1680629,1,0.5879485262814421
2653781,1,0.8874885478396272
915252,1,0.7846833023257253
2111366,0,0.47725244594133076
2445908,1,0.839494232099974
889944,1,0.23267826446846157
423830,0,0.7059334933630577
591219,0,0.7013141741007408
1750441,1,0.8894696983782618
1152023,1,0.7714548179272241
1504482,1,0.704446710785587
866761,1,0.8742178310662791
2392908,0,0.19938366967239762
1515719,0,0.5471785729244623
3081122,1,0.45712347014913746
1748868,1,0.4574702336047405
1967998,1,0.6631343697815862
1207042,1,0.42032980767092953
3961212,1,0.7564382501503429
906705,1,0.6305242148405302
1065551,0,0.596715384563333
1354515,0,0.6899032317359243
3107163,1,0.5966715947386743
3377017,1,0.6025861788125115
749344,0,0.855935928760297
1852696,1,1.076000892233704
1291407,0,0.9029740362769221
1302553,0,0.7134194288291298
2937531,0,0.47992200953761743
3308909,0,0.5524967520413001
3294608,0,0.629144124856038
677398,0,0.4640467908861252
2986296,1,0.46557184984708766
3876053,0,0.8696749108563875
2221154,1,0.6835014856608204
3393461,1,0.7821953175621099
2724900,1,0.7161329020577609
712654,1,0.3300330777443373
881640,0,0.7928283911436707
1028514,1,0.7192957395245165
3776285,0,0.8383575332439047
1346623,0,0.5340889792707688
3351910,0,0.6981278336678063
2672024,0,0.7743012357296903
2904432,0,0.5832730813004319
1363619,0,0.6911449763181307
2808776,0,0.9468932004997959
2260859,0,0.5342332596195046
1039786,1,0.5159821847993715
2709047,1,0.7205972745139142
3924425,0,0.5394520021356994
1274151,0,0.6738552704184023
3832962,0,0.8859062812784595
523895,0,0.6390739283440912
588805,0,0.5879030225865385
2675885,0,0.6998696557293911
1240195,0,0.7061074535732484
2633142,0,0.936597392279947
3258596,1,0.6238978763016048
2852408,1,0.706806107385534
3108884,0,0.7630324869919224
1685739,1,0.5221668484016833
2836866,0,0.47566235037368493
1409972,1,0.7549434489062896
3727286,1,0.6213253000013033
1660083,1,0.31882093970907405
3494508,1,0.5924263710931897
2796424,0,0.7118518411235384
1946312,1,0.6288566408062127
2413151,0,0.9623618726936563
1196025,0,0.28405700346165136
359610,1,0.6684342869306293
1123013,0,0.7449309317993337
3496815,1,0.48690867409815974
1689179,1,0.5475244080054427
1238632,1,0.7536448096233778
3003742,1,0.48501696563731816
1015730,1,1.0633942934291045
3192693,0,0.7982704569413241
1833879,0,0.4343699849980228
2052228,0,0.5851047340448038
1862178,0,0.9135819904776159
1877573,0,0.6403825792056932
2915462,1,0.7341687542873465
3755853,0,0.6968215435330243
1958482,1,0.3396269320390405
1064880,0,0.652283643444975
3156608,0,0.9162306689375332
2798800,1,0.8608708984043372
1671502,1,0.7117989803090434
2415945,0,0.42150407367261333
3956863,0,0.48850268227599225
1999862,0,0.6153049875640381
749251,1,0.5352657926901494
3943219,1,0.7554521651327801
2188754,0,1.2175985264310936
1626624,1,0.6145797985680611
1067131,0,0.7726053087551865
2272043,1,0.6027665023261477
1975264,1,0.7359403129226383
2164396,0,0.9175846617673946
528477,0,0.4893101804306482
2504644,1,0.577348660162338
2655606,0,0.48675607405555865
199655,1,0.8423600380764094
2050990,0,0.6737935201597283
1860485,1,0.5066858531800593
2770391,1,0.2582337862888752
445307,1,0.48452844269919826
2716950,0,0.7851908222286892
2241433,1,0.7893467488815469
2434781,1,0.8612964264609966
3007016,0,0.6738213483573287
696432,1,0.6575817904618868
2805236,1,0.44950690025679974
750884,1,0.45253139012645976
559574,0,0.37436363376200504
966986,1,0.7366466520985713
1302004,0,0.9053020600289161
2277781,1,0.8136341367307086
1384187,1,0.9522884045720528
3046190,1,0.6088097419865608
2774927,1,0.4312836624120462
3471198,1,1.0305113708520441
2672210,0,0.5742132653681984
2666759,1,0.7498470317370384
276145,1,0.8688036646001898
1157357,0,0.592972680426379
3258560,1,0.5417429633545614
3122196,1,0.6859234004808813
470644,1,0.7425913310322194
1707768,0,0.9933848193383329
394165,0,0.6624951065437549
1686221,1,0.5272387322760022
3102125,1,0.4931343539878258
3545986,0,0.6153837930706915
3677131,1,0.785469310530151
3706558,0,0.48478770103673663
1141875,0,0.6249361541404148
875923,1,0.5787945576834753
3041226,1,0.5866414320039782
3856480,0,0.3628051652047058
332701,1,0.5818948931767265
2207278,0,0.7748959762069663
2665123,1,0.7698380090871959
429339,0,0.5821436263175499
1539627,1,0.5918981538700238
2538383,0,0.43726129836786426
1960213,1,0.5796173532249992
1283881,0,0.8365760471210387
1481147,0,0.8489584152366083
3155146,0,0.7655391405626784
1243667,1,0.46465484875715674
1992369,0,0.6905890935824583
1898409,0,1.0718232436530997
1381826,0,0.7300451774295341
296625,0,1.2239417842465032
1731178,1,0.5094258896068323
337257,1,0.8948972353460454
849068,1,0.2905596378456198
930478,1,0.5524847948783143
3542857,0,0.1286091674473554
381870,1,0.6427047983341809
2572932,1,0.36253761927819295
900884,0,0.6962172523768443
2991179,0,0.6477455304956081
761318,1,0.7542299135308064
2427593,0,0.7412466611153855
1863213,1,0.6993873855838897
1078532,0,0.7045988168813857
1450297,1,0.41959134314844415
3911628,0,0.8068501816148373
834321,0,0.6694547588170943
3942209,0,1.1886272008103593
556168,1,0.42990516076726953
1246293,1,0.29085790881899043
2815393,1,0.6439620614205903
3839282,1,0.4992475906654815
3362262,0,0.731512511933334
1046701,1,0.7865919219006936
2458943,0,0.5875696896316449
3659302,0,0.47545869127455226
2527307,1,0.8180343333945911
2404146,0,0.7588054853871053
2587830,0,0.9798542731691728
1283300,1,0.9046671206986701
3294678,1,0.48457722275949
1149095,0,0.6274254677900662
2110886,0,0.5709687298299686
1290662,0,0.6913866692766013
1221931,0,0.6076581860312168
278931,0,0.13417782938571055
2486560,0,0.7838819998266104
2931431,1,0.7304919000015506
2145782,1,0.5543657070791672
866340,0,0.5745088650540979
3918413,0,0.4565212907957641
542528,0,0.6085992344092916
2788047,0,0.6497841281401533
705659,0,1.0294030853320124
3306044,1,0.4226562700848103
3167589,0,0.6330801744459719
912094,0,0.7132553468963024
3744812,1,0.9084373708872279
3850652,0,0.8542206153575921
2661342,1,0.73791483040219
1314648,1,0.4399271898461403
988625,1,0.8204460079621197
280002,1,0.5340732935364922
636253,1,0.7682757974712392
3881685,1,0.8244850809513427
714067,0,0.25376980986417297
3378989,0,0.7306448781979342
715854,0,0.7474170313786367
1425072,1,0.40656278062222206
873492,0,0.7024567044140627
197995,0,0.38305226532275427
1524594,1,0.6135889332702034
2193105,0,0.5550361491674766
1498624,1,0.6474416501910399
2021272,0,0.4780480847503697
1781477,0,0.5889141603184667
3418098,1,0.6059789094816386
2827766,1,0.5691593033533903
3261058,1,0.6243960841850797
1430058,1,0.6221067367573894
1077112,0,0.5541015340892795
3320701,0,0.5973816613509996
1981159,1,0.7517512287398939
2567736,1,0.4093675799855692
1242577,0,0.512552499514403
3037484,1,1.073469762610926
905207,1,0.4519683968033482
1169248,1,0.7370000748083559
1648002,0,0.7397806781648203
1980060,1,0.6961413629800234
460101,1,0.4798415475998079
1168901,0,0.7708655301259311
952982,1,0.629464589861273
660984,1,0.7871250096192808
2869879,0,0.7918157379562653
3798489,1,0.46115110189577724
1751053,1,0.7144865378971265
538977,0,0.6649649982734314
3877955,0,0.5804433933216167
2043351,1,0.525235234115493
3686324,0,0.7144500090866618
1002864,0,0.44473264936374535
2269270,0,0.7281018992815386
332824,1,0.6970995374398337
1667865,1,0.850720370423141
2197072,1,0.7072778631705042
2600292,0,0.5389526364837939
686741,0,0.6437856909539629
3807634,0,0.4282292533806227
2456643,0,0.7381158766897412
2550158,0,0.8959922789178791
1475323,1,0.4518928452154126
744647,1,0.5381615106659642
422604,1,0.9038640034369619
1163501,0,0.4956016814508132
2006458,1,0.8977181589555381
3430493,0,0.8244775144186053
3195910,1,0.6298308559578217
442695,0,0.7562521619193487
1050540,1,0.5884881851149658
3176957,1,0.4864912900171119
2817731,0,0.5511111503619179
1071845,1,0.8214865866947765
2680385,1,0.4975359971609954
1165968,0,0.8621591110596918
362946,1,0.6945140386555304
1663801,1,0.5905732873525302
2517825,0,0.6807087590170176
488545,0,1.0733845298151239
3901915,1,0.5215753638160833
1151331,1,0.5795965737701093
3187072,0,0.5588001607201667
2744414,0,0.5520186277808795
834749,0,0.4009450873741619
3091430,1,0.9164430149432237
357889,1,0.33922917385701323
3418581,0,0.9480898872594066
1259971,1,0.5268742845728019
2965936,0,0.9067837662016828
2203829,1,0.657084250622563
604689,0,0.27409471624844
225942,1,0.998828449224163
1812669,1,0.5202340175325497
1992263,0,0.522738463857813
1266254,1,0.3877363761138392
3332879,1,0.7286732286251365
1614152,1,0.7324243182499404
3437233,1,0.7048664334596368
505489,0,0.729750736373602
3712737,0,0.5292113254725075
1778099,1,0.962055157864429
1388329,0,0.4626266735507021
1465975,1,0.6874404643403357
2733910,1,0.37978636745518984
1961522,1,0.7312189213530846
1536829,1,0.4949723465916326
3791569,1,0.736602615721707
681007,1,0.8779495569227995
3276126,1,0.7683700925281572
3891160,1,0.6592552866472509
918563,0,0.6887760448142473
3062173,1,0.5528890688374053
3106700,0,0.6116578978549847
2966576,1,1.0040725020208248
2893236,1,0.47251990089367046
2603448,0,0.4991270334416564
3436239,0,0.8848181587860879
509664,1,0.6467609663245923
2190106,1,0.8076238736750618
198579,0,0.3574620602026384
3476740,1,0.6751048246769672
1543588,0,0.25782903379269057
3744002,1,0.4479720408066015
2039614,0,0.4523816518542362
1623171,1,0.6038299845962342
2771257,0,0.6404582682272069
813664,1,0.44598007115121535
3457465,0,0.6165955232447804
2628035,0,0.6857995402206915
915858,1,0.3886538441502271
3780404,1,0.5648395448686188
3199401,0,0.478732554874303
3040938,0,0.7382688230496699
657906,0,0.6422708833394792
971545,1,0.6166762762630547
2169699,1,0.6891598432242818
2005236,0,0.592876720944024
3024917,1,0.5985695992235639
882211,1,0.5259678060898857
2218323,0,0.7733412980144182
1049285,0,0.7216686343343108
1860323,0,0.6814990558252034
2453876,1,0.6211488951574393
1519134,1,0.7792668239863435
3434453,1,0.6907285147003873
996474,0,0.6621870819387122
3108360,1,0.45455123733549607
397099,1,0.3549353802596303
3279348,0,0.8893582799436179
